"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000012779","ENSG00000012779","ALOX5","240","NM_000698","arachidonate 5-lipoxygenase"
"ENSG00000012817","ENSG00000012817","KDM5D","8284","NM_001146705","lysine demethylase 5D"
"ENSG00000012822","ENSG00000012822","CALCOCO1","57658","NM_001143682","calcium binding and coiled-coil domain 1"
"ENSG00000012963","ENSG00000012963","UBR7","55148","NM_001100417","ubiquitin protein ligase E3 component n-recognin 7 (putative)"
"ENSG00000012983","ENSG00000012983","MAP4K5","11183","NM_006575","mitogen-activated protein kinase kinase kinase kinase 5"
"ENSG00000013016","ENSG00000013016","EHD3","30845","NM_014600","EH domain containing 3"
"ENSG00000013275","ENSG00000013275","PSMC4","5704","NM_006503","proteasome 26S subunit, ATPase 4"
"ENSG00000013288","ENSG00000013288","MAN2B2","23324","NM_001292038","mannosidase alpha class 2B member 2"
"ENSG00000013297","ENSG00000013297","CLDN11","5010","NM_001185056","claudin 11"
"ENSG00000013306","ENSG00000013306","SLC25A39","51629","NM_001143780","solute carrier family 25 member 39"
"ENSG00000013364","ENSG00000013364","MVP","9961","NM_001293204","major vault protein"
"ENSG00000013374","ENSG00000013374","NUB1","51667","NM_001243351","negative regulator of ubiquitin like proteins 1"
"ENSG00000013375","ENSG00000013375","PGM3","5238","NM_001199917","phosphoglucomutase 3"
"ENSG00000013392","ENSG00000013392","RWDD2A","112611","NM_001322335","RWD domain containing 2A"
"ENSG00000013441","ENSG00000013441","CLK1","1195","NM_001024646","CDC like kinase 1"
"ENSG00000013503","ENSG00000013503","POLR3B","55703","NM_001160708","RNA polymerase III subunit B"
"ENSG00000013523","ENSG00000013523","ANGEL1","23357","NM_001370746","angel homolog 1"
"ENSG00000013561","ENSG00000013561","RNF14","9604","NM_001201365","ring finger protein 14"
"ENSG00000013563","ENSG00000013563","DNASE1L1","1774","NM_001009932","deoxyribonuclease 1 like 1"
"ENSG00000013573","ENSG00000013573","DDX11","1663","NM_001257144","DEAD/H-box helicase 11"
"ENSG00000013583","ENSG00000013583","HEBP1","50865","NM_015987","heme binding protein 1"
"ENSG00000013619","ENSG00000013619","MAMLD1","10046","NM_001177465","mastermind like domain containing 1"
"ENSG00000013725","ENSG00000013725","CD6","923","NM_001254750","CD6 molecule"
"ENSG00000013810","ENSG00000013810","TACC3","10460","NM_006342","transforming acidic coiled-coil containing protein 3"
"ENSG00000014123","ENSG00000014123","UFL1","23376","NM_015323","UFM1 specific ligase 1"
"ENSG00000014138","ENSG00000014138","POLA2","23649","NM_002689","DNA polymerase alpha 2, accessory subunit"
"ENSG00000014164","ENSG00000014164","ZC3H3","23144","NM_015117","zinc finger CCCH-type containing 3"
"ENSG00000014216","ENSG00000014216","CAPN1","823","NM_001198868","calpain 1"
"ENSG00000014257","ENSG00000014257","ACPP","55","NM_001099","acid phosphatase, prostate"
"ENSG00000014641","ENSG00000014641","MDH1","4190","NM_001199111","malate dehydrogenase 1"
"ENSG00000014824","ENSG00000014824","SLC30A9","10463","NM_006345","solute carrier family 30 member 9"
"ENSG00000014914","ENSG00000014914","MTMR11","10903","NM_001145862","myotubularin related protein 11"
"ENSG00000014919","ENSG00000014919","COX15","1355","NM_001320974","cytochrome c oxidase assembly homolog COX15"
"ENSG00000015133","ENSG00000015133","CCDC88C","440193","NM_001080414","coiled-coil domain containing 88C"
"ENSG00000015153","ENSG00000015153","YAF2","10138","NM_001012424","YY1 associated factor 2"
"ENSG00000015171","ENSG00000015171","ZMYND11","10771","NM_001202464","zinc finger MYND-type containing 11"
"ENSG00000015285","ENSG00000015285","WAS","7454","NM_000377","WASP actin nucleation promoting factor"
"ENSG00000015413","ENSG00000015413","DPEP1","1800","NM_001128141","dipeptidase 1"
"ENSG00000015475","ENSG00000015475","BID","637","NM_001196","BH3 interacting domain death agonist"
"ENSG00000015479","ENSG00000015479","MATR3","9782","NM_001194954","matrin 3"
"ENSG00000015532","ENSG00000015532","XYLT2","64132","NM_022167","xylosyltransferase 2"
"ENSG00000015676","ENSG00000015676","NUDCD3","23386","NM_015332","NudC domain containing 3"
"ENSG00000016391","ENSG00000016391","CHDH","55349","NM_018397","choline dehydrogenase"
"ENSG00000016864","ENSG00000016864","GLT8D1","55830","NM_001010983","glycosyltransferase 8 domain containing 1"
"ENSG00000017260","ENSG00000017260","ATP2C1","27032","NM_001001485","ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000017427","ENSG00000017427","IGF1","3479","NM_000618","insulin like growth factor 1"
"ENSG00000017483","ENSG00000017483","SLC38A5","92745","NM_033518","solute carrier family 38 member 5"
"ENSG00000017797","ENSG00000017797","RALBP1","10928","NM_006788","ralA binding protein 1"
"ENSG00000018189","ENSG00000018189","RUFY3","22902","NM_001037442","RUN and FYVE domain containing 3"
"ENSG00000018280","ENSG00000018280","SLC11A1","6556","NM_000578","solute carrier family 11 member 1"
"ENSG00000018408","ENSG00000018408","WWTR1","25937","NM_001168278","WW domain containing transcription regulator 1"
"ENSG00000018510","ENSG00000018510","AGPS","8540","NM_003659","alkylglycerone phosphate synthase"
"ENSG00000018610","ENSG00000018610","CXorf56","63932","NM_001170569","chromosome X open reading frame 56"
"ENSG00000018699","ENSG00000018699","TTC27","55622","NM_001193509","tetratricopeptide repeat domain 27"
"ENSG00000018869","ENSG00000018869","ZNF582","147948","NM_001320371","zinc finger protein 582"
"ENSG00000019102","ENSG00000019102","VSIG2","23584","NM_001329920","V-set and immunoglobulin domain containing 2"
"ENSG00000019144","ENSG00000019144","PHLDB1","23187","NM_001144758","pleckstrin homology like domain family B member 1"
"ENSG00000019169","ENSG00000019169","MARCO","8685","NM_006770","macrophage receptor with collagenous structure"
"ENSG00000019186","ENSG00000019186","CYP24A1","1591","NM_000782","cytochrome P450 family 24 subfamily A member 1"
"ENSG00000019485","ENSG00000019485","PRDM11","56981","NM_001256695","PR/SET domain 11"
"ENSG00000019582","ENSG00000019582","CD74","972","NM_001025158","CD74 molecule"
"ENSG00000019991","ENSG00000019991","HGF","3082","NM_000601","hepatocyte growth factor"
"ENSG00000019995","ENSG00000019995","ZRANB1","54764","NM_017580","zinc finger RANBP2-type containing 1"
"ENSG00000020129","ENSG00000020129","NCDN","23154","NM_001014839","neurochondrin"
"ENSG00000020181","ENSG00000020181","ADGRA2","25960","NM_032777","adhesion G protein-coupled receptor A2"
"ENSG00000020256","ENSG00000020256","ZFP64","55734","NM_001319146","ZFP64 zinc finger protein"
"ENSG00000020426","ENSG00000020426","MNAT1","4331","NM_001177963","MNAT1 component of CDK activating kinase"
"ENSG00000020577","ENSG00000020577","SAMD4A","23034","NM_001161576","sterile alpha motif domain containing 4A"
"ENSG00000020633","ENSG00000020633","RUNX3","864","NM_001031680","RUNX family transcription factor 3"
"ENSG00000020922","ENSG00000020922","MRE11","4361","NM_001330347","MRE11 homolog, double strand break repair nuclease"
"ENSG00000021300","ENSG00000021300","PLEKHB1","58473","NM_001130033","pleckstrin homology domain containing B1"
"ENSG00000021355","ENSG00000021355","SERPINB1","1992","NM_030666","serpin family B member 1"
"ENSG00000021488","ENSG00000021488","SLC7A9","11136","NM_001126335","solute carrier family 7 member 9"
"ENSG00000021574","ENSG00000021574","SPAST","6683","NM_001363823","spastin"
"ENSG00000021762","ENSG00000021762","OSBPL5","114879","NM_001144063","oxysterol binding protein like 5"
"ENSG00000021776","ENSG00000021776","AQR","9716","NM_014691","aquarius intron-binding spliceosomal factor"
"ENSG00000021826","ENSG00000021826","CPS1","1373","NM_001122633","carbamoyl-phosphate synthase 1"
"ENSG00000021852","ENSG00000021852","C8B","732","NM_000066","complement C8 beta chain"
"ENSG00000022267","ENSG00000022267","FHL1","2273","NM_001159699","four and a half LIM domains 1"
"ENSG00000022277","ENSG00000022277","RTF2","51507","NM_001283035","replication termination factor 2"
"ENSG00000022556","ENSG00000022556","NLRP2","55655","NM_001174081","NLR family pyrin domain containing 2"
"ENSG00000022567","ENSG00000022567","SLC45A4","57210","NM_001080431","solute carrier family 45 member 4"
"ENSG00000022840","ENSG00000022840","RNF10","9921","NM_001330474","ring finger protein 10"
"ENSG00000022976","ENSG00000022976","ZNF839","55778","NM_001267827","zinc finger protein 839"
"ENSG00000023041","ENSG00000023041","ZDHHC6","64429","NM_001303134","zinc finger DHHC-type containing 6"
"ENSG00000023171","ENSG00000023171","GRAMD1B","57476","NM_001286563","GRAM domain containing 1B"
"ENSG00000023191","ENSG00000023191","RNH1","6050","NM_002939","ribonuclease/angiogenin inhibitor 1"
"ENSG00000023228","ENSG00000023228","NDUFS1","4719","NM_001199981","NADH:ubiquinone oxidoreductase core subunit S1"
"ENSG00000023287","ENSG00000023287","RB1CC1","9821","NM_001083617","RB1 inducible coiled-coil 1"
"ENSG00000023318","ENSG00000023318","ERP44","23071","NM_015051","endoplasmic reticulum protein 44"
"ENSG00000023330","ENSG00000023330","ALAS1","211","NM_000688","5'-aminolevulinate synthase 1"
"ENSG00000023445","ENSG00000023445","BIRC3","330","NM_001165","baculoviral IAP repeat containing 3"
"ENSG00000023516","ENSG00000023516","AKAP11","11215","NM_016248","A-kinase anchoring protein 11"
"ENSG00000023572","ENSG00000023572","GLRX2","51022","NM_001243399","glutaredoxin 2"
"ENSG00000023608","ENSG00000023608","SNAPC1","6617","NM_003082","small nuclear RNA activating complex polypeptide 1"
"ENSG00000023697","ENSG00000023697","DERA","51071","NM_001300779","deoxyribose-phosphate aldolase"
"ENSG00000023734","ENSG00000023734","STRAP","11171","NM_007178","serine/threonine kinase receptor associated protein"
"ENSG00000023839","ENSG00000023839","ABCC2","1244","NM_000392","ATP binding cassette subfamily C member 2"
"ENSG00000023892","ENSG00000023892","DEF6","50619","NM_022047","DEF6 guanine nucleotide exchange factor"
"ENSG00000023902","ENSG00000023902","PLEKHO1","51177","NM_001304722","pleckstrin homology domain containing O1"
"ENSG00000023909","ENSG00000023909","GCLM","2730","NM_001308253","glutamate-cysteine ligase modifier subunit"
"ENSG00000024048","ENSG00000024048","UBR2","23304","NM_001184801","ubiquitin protein ligase E3 component n-recognin 2"
"ENSG00000024422","ENSG00000024422","EHD2","30846","NM_014601","EH domain containing 2"
"ENSG00000024526","ENSG00000024526","DEPDC1","55635","NM_001114120","DEP domain containing 1"
"ENSG00000024862","ENSG00000024862","CCDC28A","25901","NM_015439","coiled-coil domain containing 28A"
"ENSG00000025039","ENSG00000025039","RRAGD","58528","NM_021244","Ras related GTP binding D"
"ENSG00000025156","ENSG00000025156","HSF2","3298","NM_001135564","heat shock transcription factor 2"
"ENSG00000025293","ENSG00000025293","PHF20","51230","NM_016436","PHD finger protein 20"
"ENSG00000025423","ENSG00000025423","HSD17B6","8630","NM_003725","hydroxysteroid 17-beta dehydrogenase 6"
"ENSG00000025434","ENSG00000025434","NR1H3","10062","NM_001130101","nuclear receptor subfamily 1 group H member 3"
"ENSG00000025708","ENSG00000025708","TYMP","1890","NM_001113755","thymidine phosphorylase"
"ENSG00000025770","ENSG00000025770","NCAPH2","29781","NM_001185011","non-SMC condensin II complex subunit H2"
"ENSG00000025772","ENSG00000025772","TOMM34","10953","NM_006809","translocase of outer mitochondrial membrane 34"
"ENSG00000025796","ENSG00000025796","SEC63","11231","NM_007214","SEC63 homolog, protein translocation regulator"
"ENSG00000025800","ENSG00000025800","KPNA6","23633","NM_012316","karyopherin subunit alpha 6"
"ENSG00000026025","ENSG00000026025","VIM","7431","NM_003380","vimentin"
"ENSG00000026036","ENSG00000026036","RTEL1-TNFRSF6B","100533107","NR_037882","RTEL1-TNFRSF6B readthrough (NMD candidate)"
"ENSG00000026103","ENSG00000026103","FAS","355","NM_000043","Fas cell surface death receptor"
"ENSG00000026297","ENSG00000026297","RNASET2","8635","NM_003730","ribonuclease T2"
"ENSG00000026508","ENSG00000026508","CD44","960","NM_000610","CD44 molecule (Indian blood group)"
"ENSG00000026559","ENSG00000026559","KCNG1","3755","NM_002237","potassium voltage-gated channel modifier subfamily G member 1"
"ENSG00000026652","ENSG00000026652","AGPAT4","56895","NM_001012733","1-acylglycerol-3-phosphate O-acyltransferase 4"
"ENSG00000026751","ENSG00000026751","SLAMF7","57823","NM_001282588","SLAM family member 7"
"ENSG00000026950","ENSG00000026950","BTN3A1","11119","NM_001145008","butyrophilin subfamily 3 member A1"
"ENSG00000027001","ENSG00000027001","MIPEP","4285","NM_005932","mitochondrial intermediate peptidase"
"ENSG00000027075","ENSG00000027075","PRKCH","5583","NM_006255","protein kinase C eta"
"ENSG00000027697","ENSG00000027697","IFNGR1","3459","NM_000416","interferon gamma receptor 1"
"ENSG00000027847","ENSG00000027847","B4GALT7","11285","NM_007255","beta-1,4-galactosyltransferase 7"
"ENSG00000027869","ENSG00000027869","SH2D2A","9047","NM_001161441","SH2 domain containing 2A"
"ENSG00000028116","ENSG00000028116","VRK2","7444","NM_001130480","VRK serine/threonine kinase 2"
"ENSG00000028137","ENSG00000028137","TNFRSF1B","7133","NM_001066","TNF receptor superfamily member 1B"
"ENSG00000028203","ENSG00000028203","VEZT","55591","NM_001352088","vezatin, adherens junctions transmembrane protein"
"ENSG00000028277","ENSG00000028277","POU2F2","5452","NM_001207025","POU class 2 homeobox 2"
"ENSG00000028310","ENSG00000028310","BRD9","65980","NM_001009877","bromodomain containing 9"
"ENSG00000028528","ENSG00000028528","SNX1","6642","NM_001242933","sorting nexin 1"
"ENSG00000028839","ENSG00000028839","TBPL1","9519","NM_001253676","TATA-box binding protein like 1"
"ENSG00000029153","ENSG00000029153","ARNTL2","56938","NM_001248002","aryl hydrocarbon receptor nuclear translocator like 2"
"ENSG00000029363","ENSG00000029363","BCLAF1","9774","NM_001077440","BCL2 associated transcription factor 1"
"ENSG00000029364","ENSG00000029364","SLC39A9","55334","NM_001252148","solute carrier family 39 member 9"
"ENSG00000029534","ENSG00000029534","ANK1","286","NM_000037","ankyrin 1"
"ENSG00000029639","ENSG00000029639","TFB1M","51106","NM_001350501","transcription factor B1, mitochondrial"
"ENSG00000029725","ENSG00000029725","RABEP1","9135","NM_001083585","rabaptin, RAB GTPase binding effector protein 1"
"ENSG00000029993","ENSG00000029993","HMGB3","3149","NM_001301228","high mobility group box 3"
"ENSG00000030066","ENSG00000030066","NUP160","23279","NM_001318399","nucleoporin 160"
"ENSG00000030110","ENSG00000030110","BAK1","578","NM_001188","BCL2 antagonist/killer 1"
"ENSG00000030419","ENSG00000030419","IKZF2","22807","NM_001079526","IKAROS family zinc finger 2"
"ENSG00000030582","ENSG00000030582","GRN","2896","NM_001012479","granulin precursor"
"ENSG00000031003","ENSG00000031003","FAM13B","51306","NM_001101800","family with sequence similarity 13 member B"
"ENSG00000031081","ENSG00000031081","ARHGAP31","57514","NM_020754","Rho GTPase activating protein 31"
"ENSG00000031691","ENSG00000031691","CENPQ","55166","NM_018132","centromere protein Q"
"ENSG00000031698","ENSG00000031698","SARS1","6301","NM_001330669","seryl-tRNA synthetase 1"
"ENSG00000031823","ENSG00000031823","RANBP3","8498","NM_001300865","RAN binding protein 3"
"ENSG00000032219","ENSG00000032219","ARID4A","5926","NM_002892","AT-rich interaction domain 4A"
"ENSG00000032389","ENSG00000032389","EIPR1","7260","NM_001330530","EARP complex and GARP complex interacting protein 1"
"ENSG00000032444","ENSG00000032444","PNPLA6","10908","NM_001166111","patatin like phospholipase domain containing 6"
"ENSG00000032742","ENSG00000032742","IFT88","8100","NM_001318491","intraflagellar transport 88"
"ENSG00000033011","ENSG00000033011","ALG1","56052","NM_001330504","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase"
"ENSG00000033030","ENSG00000033030","ZCCHC8","55596","NM_001350935","zinc finger CCHC-type containing 8"
"ENSG00000033050","ENSG00000033050","ABCF2","10061","NM_007189","ATP binding cassette subfamily F member 2"
"ENSG00000033100","ENSG00000033100","CHPF2","54480","NM_001284295","chondroitin polymerizing factor 2"
"ENSG00000033122","ENSG00000033122","LRRC7","57554","NM_001330635","leucine rich repeat containing 7"
"ENSG00000033170","ENSG00000033170","FUT8","2530","NM_001371533","fucosyltransferase 8"
"ENSG00000033178","ENSG00000033178","UBA6","55236","NM_018227","ubiquitin like modifier activating enzyme 6"
"ENSG00000033327","ENSG00000033327","GAB2","9846","NM_012296","GRB2 associated binding protein 2"
"ENSG00000033627","ENSG00000033627","ATP6V0A1","535","NM_001130020","ATPase H+ transporting V0 subunit a1"
"ENSG00000033800","ENSG00000033800","PIAS1","8554","NM_001320687","protein inhibitor of activated STAT 1"
"ENSG00000033867","ENSG00000033867","SLC4A7","9497","NM_001258379","solute carrier family 4 member 7"
"ENSG00000034053","ENSG00000034053","APBA2","321","NM_001130414","amyloid beta precursor protein binding family A member 2"
"ENSG00000034152","ENSG00000034152","MAP2K3","5606","NM_001316332","mitogen-activated protein kinase kinase 3"
"ENSG00000034239","ENSG00000034239","EFCAB1","79645","NM_001142857","EF-hand calcium binding domain 1"
"ENSG00000034510","ENSG00000034510","TMSB10","9168","NM_021103","thymosin beta 10"
